t,event,latency_ms
1790071330.766762,rc_send,
1790071330.8828666,rc_send,
1790071331.0240495,rc_send,
1790071331.1501696,rc_send,
1790071331.2653852,rc_send,
1790071331.4087355,rc_send,
1790071331.5213764,rc_send,
1790071331.6392999,rc_send,
1790071331.785383,rc_send,
1790071331.889635,rc_send,
1790071332.0243216,rc_send,
1790071332.1266973,rc_send,
1790071332.2299733,rc_send,
1790071332.3682752,rc_send,
1790071332.492059,rc_send,
1790071332.651951,rc_send,
1790071332.7652483,rc_send,
1790071332.8884835,rc_send,
1790071332.9893274,rc_send,
1790071333.094591,rc_send,
1790071333.2173612,rc_send,
1790071333.364308,rc_send,
1790071333.4494336,llm_explanation,4016.1047000437975
1790071333.4926293,rc_send,
1790071333.6353438,rc_send,
1790071333.749176,rc_send,
1790071333.9157312,rc_send,
1790071334.0260215,rc_send,
1790071334.1282978,rc_send,
1790071334.2420492,rc_send,
1790071334.3851085,rc_send,
